transaction_id,line_id,category,quantity,net_sales,margin
2803,2803-L1,Baby,1,30.17,7.78
2815,2815-L1,Personal Care,1,27.67,6.81
2811,2811-L1,Hair Care,1,38.82,9.96
2840,2840-L1,Skincare,1,31.78,7.86
2870,2870-L1,Hair Care,1,26.42,8.16
2882,2882-L1,Baby,1,31.93,9.84
2873,2873-L1,Body Care,1,31.37,9.65
2880,2880-L1,Skincare,1,31.61,9.68
2864,2864-L1,Skincare,1,25.03,7.13
2887,2887-L1,Hair Care,1,30.82,9.48
2898,2898-L1,Make-up,1,13.62,4.28
2905,2905-L1,Make-up,1,7.86,2.41
2905,2905-L2,Hair Care,1,3.71,1.14
2896,2896-L1,Baby,1,11.87,3.69
2903,2903-L1,Body Care,1,11.52,3.6
2908,2908-L1,Skincare,1,10.74,3.38
2912,2912-L1,Baby,1,13.0,3.85
2923,2923-L1,Oral Care,1,19.12,4.45
2917,2917-L1,Oral Care,1,24.33,5.54
2916,2916-L1,Personal Care,1,12.43,2.54
2916,2916-L2,Body Care,1,8.37,1.71
2922,2922-L1,Household,1,12.16,2.82
2922,2922-L2,Make-up,1,11.86,2.76
2915,2915-L1,Baby,1,23.38,5.46
2919,2919-L1,Personal Care,1,20.93,4.65
2924,2924-L1,Make-up,1,5.3,1.59
2924,2924-L2,Body Care,1,12.43,3.74
2925,2925-L1,Household,1,10.16,2.92
2929,2929-L1,Baby,1,16.64,5.04
2927,2927-L1,Personal Care,1,11.62,3.42
2928,2928-L1,Oral Care,1,15.72,4.78
2926,2926-L1,Skincare,1,13.73,4.13
3038,3038-L1,Household,1,13.21,3.44
3038,3038-L2,Skincare,1,9.49,2.47
2958,2958-L1,Personal Care,1,28.93,7.5
2940,2940-L1,Skincare,1,18.63,4.89
2987,2987-L1,Skincare,1,31.68,8.25
3032,3032-L1,Hair Care,1,25.06,6.53
2985,2985-L1,Household,1,28.94,7.62
3047,3047-L1,Personal Care,1,6.82,2.22
3047,3047-L2,Hair Care,1,8.41,2.73
3044,3044-L1,Hair Care,1,34.29,11.94
3050,3050-L1,Household,1,32.41,11.3
3052,3052-L1,Household,1,16.77,5.85
3052,3052-L2,Make-up,1,11.37,3.97
3055,3055-L1,Body Care,1,25.61,8.93
3048,3048-L1,Personal Care,1,24.02,8.2
3071,3071-L1,Body Care,1,30.69,8.28
3059,3059-L1,Make-up,1,29.64,8.58
3060,3060-L1,Oral Care,1,29.03,8.21
3058,3058-L1,Skincare,1,26.11,7.52
3068,3068-L1,Skincare,1,28.38,7.57
3063,3063-L1,Make-up,1,22.07,6.39
3144,3144-L1,Skincare,1,21.47,6.13
3134,3134-L1,Skincare,1,8.48,2.44
3134,3134-L2,Household,1,21.09,6.08
3158,3158-L1,Oral Care,1,21.18,6.11
3138,3138-L1,Body Care,1,19.77,5.43
3151,3151-L1,Personal Care,1,18.41,5.3
3096,3096-L1,Baby,1,4.99,1.43
3096,3096-L2,Body Care,1,15.06,4.3
3165,3165-L1,Baby,1,27.34,4.86
3167,3167-L1,Hair Care,1,28.18,5.05
3176,3176-L1,Hair Care,1,17.94,3.19
3176,3176-L2,Baby,1,2.75,0.49
3169,3169-L1,Skincare,1,21.99,3.91
3168,3168-L1,Personal Care,1,19.02,3.41
3170,3170-L1,Hair Care,1,3.2,0.48
3170,3170-L2,Baby,1,12.84,1.92
3189,3189-L1,Skincare,1,38.99,12.93
3192,3192-L1,Body Care,1,33.02,10.99
3179,3179-L1,Hair Care,1,27.05,8.79
3185,3185-L1,Skincare,1,24.01,7.98
3198,3198-L1,Baby,1,41.36,13.7
3186,3186-L1,Household,1,4.23,1.4
3186,3186-L2,Hair Care,1,13.18,4.37
3186,3186-L3,Skincare,1,12.3,4.07
3260,3260-L1,Baby,1,40.48,10.06
3207,3207-L1,Make-up,1,59.32,15.84
3255,3255-L1,Body Care,1,50.24,13.29
3218,3218-L1,Make-up,1,48.01,12.72
3208,3208-L1,Skincare,1,57.92,15.39
3261,3261-L1,Baby,1,49.85,13.27
3263,3263-L1,Oral Care,1,13.79,4.62
3263,3263-L2,Household,1,10.69,3.59
3280,3280-L1,Body Care,1,16.66,5.61
3267,3267-L1,Household,1,16.46,5.48
3282,3282-L1,Skincare,1,18.39,6.15
3284,3284-L1,Household,1,21.26,7.16
3270,3270-L1,Hair Care,1,14.56,4.87
3270,3270-L2,Personal Care,1,6.55,2.19
3288,3288-L1,Body Care,1,25.57,8.52
3289,3289-L1,Baby,1,15.26,5.1
3289,3289-L2,Personal Care,1,7.91,2.65
3289,3289-L3,Hair Care,1,7.92,2.65
3291,3291-L1,Oral Care,1,10.0,3.23
3291,3291-L2,Hair Care,1,9.28,2.99
3291,3291-L3,Make-up,1,7.12,2.3
3294,3294-L1,Baby,1,34.23,10.9
3295,3295-L1,Body Care,1,25.4,8.45
3290,3290-L1,Personal Care,1,24.26,8.07
3310,3310-L1,Oral Care,1,38.92,12.68
3316,3316-L1,Household,1,7.66,2.5
3316,3316-L2,Hair Care,1,22.79,7.45
3306,3306-L1,Personal Care,1,18.88,5.97
3306,3306-L2,Baby,1,15.14,4.79
3308,3308-L1,Make-up,1,26.96,8.45
3307,3307-L1,Hair Care,1,6.92,2.27
3307,3307-L2,Baby,1,11.14,3.66
3307,3307-L3,Body Care,1,8.74,2.87
3300,3300-L1,Oral Care,1,28.9,9.4
3353,3353-L1,Household,1,21.09,6.38
3351,3351-L1,Body Care,1,15.21,4.77
3352,3352-L1,Baby,1,20.46,6.48
3333,3333-L1,Body Care,1,18.39,5.79
3321,3321-L1,Oral Care,1,25.24,7.61
3344,3344-L1,Body Care,1,5.07,1.56
3344,3344-L2,Oral Care,1,13.07,4.01
3374,3374-L1,Body Care,1,7.67,2.37
3374,3374-L2,Skincare,1,20.81,6.43
3377,3377-L1,Skincare,1,11.95,3.74
3377,3377-L2,Oral Care,1,7.94,2.48
3381,3381-L1,Household,1,43.48,13.49
3385,3385-L1,Household,1,27.54,8.61
3369,3369-L1,Personal Care,1,37.43,11.66
3372,3372-L1,Personal Care,1,34.64,10.86
3397,3397-L1,Hair Care,1,13.52,4.23
3410,3410-L1,Make-up,1,8.71,2.61
3410,3410-L2,Baby,1,6.22,1.86
3401,3401-L1,Personal Care,1,14.75,4.57
3414,3414-L1,Oral Care,1,21.87,6.86
3419,3419-L1,Baby,1,10.48,3.28
3394,3394-L1,Hair Care,1,16.36,5.12
3435,3435-L1,Skincare,1,42.13,10.7
3443,3443-L1,Household,1,18.12,4.74
3443,3443-L2,Personal Care,1,20.34,5.32
3453,3453-L1,Baby,1,49.05,12.94
3439,3439-L1,Personal Care,1,35.53,9.34
3454,3454-L1,Baby,1,53.16,14.08
3427,3427-L1,Oral Care,1,37.72,9.92
3503,3503-L1,Body Care,1,7.18,1.8
3459,3459-L1,Skincare,1,10.94,2.91
3463,3463-L1,Body Care,1,8.24,2.2
3492,3492-L1,Make-up,1,13.21,3.55
3532,3532-L1,Baby,1,8.4,2.14
3531,3531-L1,Make-up,1,9.95,2.67
3544,3544-L1,Baby,1,24.08,5.88
3553,3553-L1,Household,1,14.36,3.4
3553,3553-L2,Oral Care,1,8.67,2.06
3545,3545-L1,Hair Care,1,26.1,6.58
3549,3549-L1,Personal Care,1,27.77,7.04
3540,3540-L1,Household,1,22.99,5.1
3555,3555-L1,Skincare,1,19.31,4.89
3564,3564-L1,Household,1,39.33,12.27
3565,3565-L1,Baby,1,40.42,11.4
3566,3566-L1,Skincare,1,27.1,8.4
3566,3566-L2,Household,1,22.44,6.96
3566,3566-L3,Personal Care,1,6.25,1.94
3562,3562-L1,Oral Care,1,40.59,12.02
3563,3563-L1,Skincare,1,53.66,16.66
3594,3594-L1,Household,1,20.1,5.9
3602,3602-L1,Skincare,1,9.87,2.92
3602,3602-L2,Personal Care,1,1.82,0.54
3631,3631-L1,Personal Care,1,12.69,3.78
3580,3580-L1,Personal Care,1,15.74,4.69
3606,3606-L1,Baby,1,12.31,3.5
3595,3595-L1,Body Care,1,13.31,3.8
3634,3634-L1,Hair Care,1,13.48,4.09
3634,3634-L2,Household,1,19.85,6.02
3641,3641-L1,Personal Care,1,9.63,2.91
3641,3641-L2,Household,1,24.43,7.38
3644,3644-L1,Baby,1,25.98,7.41
3644,3644-L2,Body Care,1,2.25,0.64
3642,3642-L1,Skincare,1,22.86,6.62
3636,3636-L1,Household,1,34.9,9.92
3638,3638-L1,Body Care,1,7.57,2.17
3638,3638-L2,Baby,1,20.24,5.82
3653,3653-L1,Body Care,1,44.4,16.36
3654,3654-L1,Household,1,42.9,15.38
3649,3649-L1,Make-up,1,27.04,9.98
3649,3649-L2,Body Care,1,21.11,7.79
3651,3651-L1,Make-up,1,36.96,13.18
3652,3652-L1,Oral Care,1,13.19,4.59
3652,3652-L2,Body Care,1,27.15,9.45
3645,3645-L1,Personal Care,1,46.68,17.29
3656,3656-L1,Household,1,7.63,2.21
3680,3680-L1,Body Care,1,8.0,2.3
3698,3698-L1,Personal Care,1,7.21,1.9
3660,3660-L1,Household,1,9.3,2.63
3691,3691-L1,Hair Care,1,11.35,3.28
3699,3699-L1,Body Care,1,8.84,2.55
3706,3706-L1,Body Care,1,24.12,5.86
3741,3741-L1,Hair Care,1,12.69,3.35
3741,3741-L2,Skincare,1,9.48,2.51
3735,3735-L1,Oral Care,1,27.4,7.2
3737,3737-L1,Baby,1,24.26,6.37
3728,3728-L1,Body Care,1,23.3,6.15
3705,3705-L1,Skincare,1,9.9,2.59
3705,3705-L2,Household,1,7.4,1.93
3745,3745-L1,Household,1,15.49,5.71
3765,3765-L1,Body Care,1,15.17,5.54
3751,3751-L1,Personal Care,1,14.7,5.37
3763,3763-L1,Household,1,12.11,4.22
3760,3760-L1,Personal Care,1,15.17,5.58
3742,3742-L1,Baby,1,15.08,5.53
3768,3768-L1,Make-up,1,11.72,3.65
3768,3768-L2,Hair Care,1,3.07,0.96
3767,3767-L1,Baby,1,21.46,6.99
3766,3766-L1,Skincare,1,14.89,4.44
3769,3769-L1,Household,1,20.33,6.62
3805,3805-L1,Oral Care,1,10.45,2.81
3805,3805-L2,Body Care,1,1.46,0.39
3778,3778-L1,Baby,1,8.04,2.32
3778,3778-L2,Body Care,1,9.09,2.62
3814,3814-L1,Make-up,1,22.15,6.41
3781,3781-L1,Skincare,1,18.83,5.35
3801,3801-L1,Hair Care,1,13.98,3.84
3793,3793-L1,Make-up,1,6.11,1.77
3793,3793-L2,Hair Care,1,8.72,2.52
3817,3817-L1,Baby,1,32.1,12.48
3827,3827-L1,Body Care,1,31.1,11.81
3828,3828-L1,Personal Care,1,25.55,10.03
3828,3828-L2,Baby,1,7.67,3.01
3823,3823-L1,Body Care,1,42.52,16.51
3824,3824-L1,Oral Care,1,33.67,13.13
3818,3818-L1,Body Care,1,40.12,15.67
3877,3877-L1,Baby,1,31.62,11.27
3873,3873-L1,Personal Care,1,27.44,9.78
3838,3838-L1,Hair Care,1,25.52,9.06
3874,3874-L1,Skincare,1,6.31,2.22
3874,3874-L2,Personal Care,1,22.14,7.77
3862,3862-L1,Household,1,39.53,14.12
3860,3860-L1,Body Care,1,30.4,10.86
3891,3891-L1,Baby,1,20.53,8.08
3901,3901-L1,Household,1,26.04,10.28
3900,3900-L1,Body Care,1,30.39,11.72
3879,3879-L1,Hair Care,1,20.18,7.46
3886,3886-L1,Oral Care,1,29.65,11.67
3899,3899-L1,Oral Care,1,18.14,6.8
3975,3975-L1,Personal Care,1,6.01,2.34
3975,3975-L2,Oral Care,1,17.01,6.63
3955,3955-L1,Body Care,1,19.88,7.79
3934,3934-L1,Personal Care,1,30.77,12.07
3977,3977-L1,Oral Care,1,20.75,7.71
3981,3981-L1,Personal Care,1,25.25,9.93
3941,3941-L1,Oral Care,1,17.83,6.65
3996,3996-L1,Personal Care,1,26.05,8.32
3986,3986-L1,Skincare,1,20.61,6.37
3993,3993-L1,Hair Care,1,17.01,5.17
4019,4019-L1,Body Care,1,19.27,5.53
3997,3997-L1,Baby,1,16.19,4.84
4014,4014-L1,Body Care,1,14.97,4.16
4043,4043-L1,Hair Care,1,41.83,8.3
4046,4046-L1,Personal Care,1,32.28,6.42
4047,4047-L1,Hair Care,1,31.57,6.26
4048,4048-L1,Make-up,1,36.21,7.17
4035,4035-L1,Body Care,1,21.53,4.26
4035,4035-L2,Skincare,1,11.68,2.31
4035,4035-L3,Personal Care,1,8.38,1.66
4057,4057-L1,Skincare,1,29.58,5.87
4075,4075-L1,Hair Care,1,12.85,4.25
4075,4075-L2,Household,1,20.18,6.67
4075,4075-L3,Baby,1,3.85,1.27
4063,4063-L1,Hair Care,1,37.7,11.83
4065,4065-L1,Make-up,1,56.76,18.78
4079,4079-L1,Hair Care,1,2.01,0.66
4079,4079-L2,Make-up,1,49.94,16.51
4074,4074-L1,Personal Care,1,62.85,20.74
4089,4089-L1,Personal Care,1,50.78,16.83
4091,4091-L1,Personal Care,1,35.01,13.55
4091,4091-L2,Hair Care,1,7.1,2.75
4106,4106-L1,Household,1,33.43,13.01
4095,4095-L1,Personal Care,1,43.87,17.08
4090,4090-L1,Body Care,1,40.55,15.4
4101,4101-L1,Baby,1,32.72,12.74
4094,4094-L1,Body Care,1,38.48,14.92
4143,4143-L1,Skincare,1,44.82,16.06
4136,4136-L1,Skincare,1,45.3,16.26
4167,4167-L1,Make-up,1,28.45,9.82
4189,4189-L1,Baby,1,27.43,9.92
4189,4189-L2,Body Care,1,22.89,8.28
4147,4147-L1,Skincare,1,14.98,5.4
4147,4147-L2,Baby,1,14.77,5.32
4147,4147-L3,Make-up,1,10.01,3.61
4156,4156-L1,Oral Care,1,47.21,17.01
4193,4193-L1,Make-up,1,18.46,6.52
4194,4194-L1,Oral Care,1,9.8,3.46
4194,4194-L2,Baby,1,6.0,2.12
4192,4192-L1,Make-up,1,18.84,6.68
4190,4190-L1,Hair Care,1,16.24,5.73
4195,4195-L1,Hair Care,1,16.78,5.9
4191,4191-L1,Oral Care,1,5.82,2.06
4191,4191-L2,Baby,1,8.33,2.94
4203,4203-L1,Make-up,1,3.72,0.64
4203,4203-L2,Baby,1,18.21,3.16
4199,4199-L1,Hair Care,1,20.26,4.07
4207,4207-L1,Make-up,1,23.79,4.22
4200,4200-L1,Household,1,21.65,4.33
4208,4208-L1,Personal Care,1,19.21,3.9
4197,4197-L1,Personal Care,1,32.83,6.68
4221,4221-L1,Household,1,8.25,1.48
4221,4221-L2,Skincare,1,7.23,1.29
4228,4228-L1,Hair Care,1,3.61,0.63
4228,4228-L2,Skincare,1,14.39,2.53
4222,4222-L1,Skincare,1,14.08,2.49
4224,4224-L1,Make-up,1,14.97,2.64
4218,4218-L1,Hair Care,1,20.08,3.37
4214,4214-L1,Skincare,1,11.94,2.01
4235,4235-L1,Hair Care,1,30.6,11.18
4233,4233-L1,Skincare,1,35.23,12.89
4234,4234-L1,Make-up,1,39.05,13.74
4232,4232-L1,Body Care,1,40.96,15.04
4236,4236-L1,Hair Care,1,3.64,1.27
4236,4236-L2,Oral Care,1,29.01,10.08
4256,4256-L1,Hair Care,1,30.51,7.95
4253,4253-L1,Body Care,1,51.51,14.09
4252,4252-L1,Household,1,55.93,15.43
4249,4249-L1,Hair Care,1,12.85,3.53
4249,4249-L2,Household,1,10.91,3.0
4249,4249-L3,Make-up,1,17.29,4.76
4257,4257-L1,Oral Care,1,7.05,1.94
4257,4257-L2,Body Care,1,25.19,6.93
4257,4257-L3,Hair Care,1,14.73,4.05
4248,4248-L1,Personal Care,1,8.4,2.31
4248,4248-L2,Household,1,27.75,7.61
4276,4276-L1,Household,1,21.37,5.45
4276,4276-L2,Hair Care,1,12.02,3.06
4292,4292-L1,Hair Care,1,17.45,4.47
4284,4284-L1,Body Care,1,26.8,6.81
4293,4293-L1,Baby,1,5.64,1.43
4293,4293-L2,Skincare,1,14.74,3.75
4291,4291-L1,Hair Care,1,20.97,5.35
4281,4281-L1,Baby,1,22.3,5.69
4305,4305-L1,Make-up,1,13.86,2.47
4327,4327-L1,Hair Care,1,19.23,3.42
4354,4354-L1,Household,1,14.38,2.59
4354,4354-L2,Baby,1,6.15,1.11
4337,4337-L1,Make-up,1,22.68,4.03
4338,4338-L1,Hair Care,1,13.16,2.18
4315,4315-L1,Body Care,1,15.24,2.7
4380,4380-L1,Make-up,1,19.88,7.99
4450,4450-L1,Household,1,5.48,2.21
4450,4450-L2,Skincare,1,21.7,8.76
4403,4403-L1,Oral Care,1,8.68,3.33
4403,4403-L2,Skincare,1,7.57,2.91
4430,4430-L1,Baby,1,5.22,2.1
4430,4430-L2,Household,1,13.69,5.49
4418,4418-L1,Skincare,1,16.85,6.78
4419,4419-L1,Baby,1,18.91,7.6
4467,4467-L1,Baby,1,2.64,0.82
4467,4467-L2,Hair Care,1,2.26,0.71
4467,4467-L3,Personal Care,1,6.15,1.92
4468,4468-L1,Body Care,1,7.61,2.21
4463,4463-L1,Baby,1,8.42,2.64
4466,4466-L1,Skincare,1,11.65,3.63
4470,4470-L1,Hair Care,1,10.17,3.18
4465,4465-L1,Oral Care,1,13.94,4.38
4508,4508-L1,Skincare,1,7.85,2.72
4508,4508-L2,Personal Care,1,3.31,1.15
4508,4508-L3,Make-up,1,9.82,3.4
4488,4488-L1,Oral Care,1,24.95,8.85
4494,4494-L1,Make-up,1,12.67,4.51
4494,4494-L2,Personal Care,1,11.41,4.06
4501,4501-L1,Body Care,1,24.25,8.84
4505,4505-L1,Personal Care,1,21.06,7.33
4474,4474-L1,Oral Care,1,21.28,7.5
4536,4536-L1,Household,1,8.91,2.09
4536,4536-L2,Body Care,1,6.16,1.44
4515,4515-L1,Hair Care,1,27.91,7.16
4542,4542-L1,Make-up,1,16.59,4.23
4542,4542-L2,Skincare,1,8.44,2.15
4514,4514-L1,Body Care,1,17.78,4.19
4521,4521-L1,Personal Care,1,13.86,3.24
4541,4541-L1,Household,1,23.19,5.95
4553,4553-L1,Skincare,1,35.44,12.4
4568,4568-L1,Skincare,1,38.52,13.49
4578,4578-L1,Skincare,1,44.03,15.47
4551,4551-L1,Body Care,1,33.43,11.74
4559,4559-L1,Skincare,1,25.34,8.33
4580,4580-L1,Baby,1,12.9,4.51
4580,4580-L2,Oral Care,1,14.89,5.21
4595,4595-L1,Skincare,1,14.62,4.04
4617,4617-L1,Household,1,12.0,3.31
4617,4617-L2,Make-up,1,5.6,1.54
4621,4621-L1,Hair Care,1,16.18,4.44
4598,4598-L1,Baby,1,9.82,2.71
4598,4598-L2,Body Care,1,1.27,0.35
4598,4598-L3,Hair Care,1,5.52,1.52
4609,4609-L1,Body Care,1,6.1,1.52
4609,4609-L2,Oral Care,1,4.86,1.22
4594,4594-L1,Personal Care,1,11.35,3.12
4644,4644-L1,Body Care,1,38.47,12.81
4639,4639-L1,Body Care,1,28.81,9.59
4636,4636-L1,Baby,1,24.76,8.27
4653,4653-L1,Household,1,29.2,9.56
4625,4625-L1,Make-up,1,32.25,10.7
4642,4642-L1,Baby,1,20.24,6.77
4642,4642-L2,Make-up,1,16.39,5.48
4654,4654-L1,Oral Care,1,30.74,10.61
4671,4671-L1,Skincare,1,23.19,7.48
4658,4658-L1,Baby,1,25.6,8.89
4673,4673-L1,Skincare,1,8.97,3.11
4673,4673-L2,Household,1,21.15,7.34
4660,4660-L1,Hair Care,1,20.26,6.94
4664,4664-L1,Baby,1,16.03,5.16
4664,4664-L2,Household,1,7.91,2.54
4677,4677-L1,Make-up,1,11.17,2.86
4692,4692-L1,Household,1,12.79,3.28
4679,4679-L1,Body Care,1,11.85,2.97
4678,4678-L1,Oral Care,1,8.4,2.15
4676,4676-L1,Personal Care,1,6.29,1.6
4676,4676-L2,Hair Care,1,3.02,0.77
4682,4682-L1,Body Care,1,10.18,2.62
4716,4716-L1,Skincare,1,9.89,2.08
4705,4705-L1,Body Care,1,12.08,2.55
4709,4709-L1,Household,1,4.84,1.05
4709,4709-L2,Make-up,1,5.66,1.23
4707,4707-L1,Oral Care,1,13.07,2.92
4720,4720-L1,Oral Care,1,16.8,3.91
4725,4725-L1,Make-up,1,6.35,1.46
4725,4725-L2,Household,1,2.98,0.69
4725,4725-L3,Body Care,1,3.9,0.9
4738,4738-L1,Oral Care,1,10.14,2.64
4738,4738-L2,Body Care,1,3.48,0.9
4759,4759-L1,Household,1,17.78,4.93
4792,4792-L1,Oral Care,1,15.92,4.4
4746,4746-L1,Baby,1,21.89,6.07
4773,4773-L1,Make-up,1,10.86,2.74
4775,4775-L1,Body Care,1,13.01,3.58
4775,4775-L2,Make-up,1,4.21,1.16
4816,4816-L1,Personal Care,1,20.78,5.76
4837,4837-L1,Household,1,4.72,1.4
4837,4837-L2,Make-up,1,33.4,9.9
4803,4803-L1,Body Care,1,19.51,5.3
4838,4838-L1,Household,1,7.96,2.25
4838,4838-L2,Body Care,1,20.75,5.88
4839,4839-L1,Baby,1,25.36,7.53
4839,4839-L2,Oral Care,1,18.04,5.35
4849,4849-L1,Household,1,28.12,8.31
4854,4854-L1,Skincare,1,12.05,3.5
4854,4854-L2,Personal Care,1,9.14,2.65
4859,4859-L1,Make-up,1,3.86,1.22
4859,4859-L2,Oral Care,1,25.68,8.1
4851,4851-L1,Oral Care,1,22.16,6.6
4866,4866-L1,Household,1,28.07,8.53
4868,4868-L1,Personal Care,1,10.65,3.35
4868,4868-L2,Make-up,1,12.66,3.99
4855,4855-L1,Personal Care,1,23.25,7.42
4881,4881-L1,Hair Care,1,41.78,12.09
4880,4880-L1,Hair Care,1,27.62,7.2
4884,4884-L1,Household,1,22.89,6.65
4884,4884-L2,Body Care,1,14.26,4.15
4877,4877-L1,Make-up,1,37.44,10.95
4887,4887-L1,Make-up,1,20.62,5.62
4887,4887-L2,Skincare,1,19.04,5.19
4872,4872-L1,Body Care,1,34.72,9.73
4892,4892-L1,Oral Care,1,10.3,2.19
4903,4903-L1,Body Care,1,16.47,3.85
4902,4902-L1,Make-up,1,15.09,3.51
4891,4891-L1,Baby,1,13.11,3.05
4894,4894-L1,Skincare,1,15.51,3.58
4897,4897-L1,Hair Care,1,9.74,1.97
4910,4910-L1,Household,1,28.89,7.24
4908,4908-L1,Body Care,1,7.54,1.93
4908,4908-L2,Baby,1,46.05,11.77
4909,4909-L1,Skincare,1,30.49,7.95
4906,4906-L1,Oral Care,1,27.26,6.64
4911,4911-L1,Make-up,1,26.43,6.03
4912,4912-L1,Personal Care,1,26.92,7.2
4912,4912-L2,Skincare,1,7.38,1.97
4930,4930-L1,Personal Care,1,20.18,6.51
4923,4923-L1,Oral Care,1,19.6,6.27
4922,4922-L1,Hair Care,1,20.88,6.7
4915,4915-L1,Personal Care,1,8.05,2.52
4915,4915-L2,Body Care,1,10.22,3.2
4927,4927-L1,Hair Care,1,12.97,4.17
4927,4927-L2,Baby,1,7.95,2.55
4926,4926-L1,Body Care,1,23.02,7.34
4934,4934-L1,Hair Care,1,11.97,3.25
4934,4934-L2,Household,1,24.22,6.57
4936,4936-L1,Household,1,7.94,2.26
4936,4936-L2,Personal Care,1,11.39,3.24
4937,4937-L1,Make-up,1,28.37,8.02
4942,4942-L1,Household,1,38.39,10.88
4943,4943-L1,Personal Care,1,18.43,5.24
4943,4943-L2,Hair Care,1,17.9,5.08
4940,4940-L1,Body Care,1,23.52,6.65
4940,4940-L2,Personal Care,1,20.58,5.82
4966,4966-L1,Baby,1,43.11,12.67
4961,4961-L1,Household,1,16.08,4.77
4961,4961-L2,Baby,1,19.45,5.76
4951,4951-L1,Oral Care,1,24.44,7.46
4951,4951-L2,Body Care,1,31.28,9.55
4965,4965-L1,Personal Care,1,12.75,3.91
4965,4965-L2,Skincare,1,17.29,5.3
4965,4965-L3,Oral Care,1,18.04,5.53
4955,4955-L1,Make-up,1,51.42,15.64
4962,4962-L1,Household,1,41.97,12.44
4962,4962-L2,Oral Care,1,16.26,4.82
4969,4969-L1,Baby,1,4.22,1.18
4969,4969-L2,Oral Care,1,3.1,0.87
4969,4969-L3,Personal Care,1,6.83,1.92
4972,4972-L1,Personal Care,1,10.55,2.95
4984,4984-L1,Household,1,19.45,5.41
5005,5005-L1,Hair Care,1,8.65,2.41
4991,4991-L1,Hair Care,1,12.76,3.57
4990,4990-L1,Baby,1,10.56,2.95
5054,5054-L1,Household,1,32.58,10.65
5031,5031-L1,Make-up,1,42.9,14.03
5042,5042-L1,Make-up,1,28.81,8.85
5060,5060-L1,Oral Care,1,25.9,7.97
5030,5030-L1,Make-up,1,18.37,5.77
5030,5030-L2,Skincare,1,15.9,4.99
5033,5033-L1,Body Care,1,25.63,7.79
5064,5064-L1,Oral Care,1,13.54,3.78
5078,5078-L1,Body Care,1,19.66,6.01
5084,5084-L1,Household,1,18.54,5.67
5081,5081-L1,Household,1,20.86,6.44
5062,5062-L1,Make-up,1,1.07,0.33
5062,5062-L2,Oral Care,1,8.13,2.49
5062,5062-L3,Skincare,1,7.35,2.25
5076,5076-L1,Make-up,1,14.4,4.44
5111,5111-L1,Make-up,1,71.17,18.69
5115,5115-L1,Make-up,1,67.34,17.73
5102,5102-L1,Skincare,1,29.75,7.89
5102,5102-L2,Oral Care,1,39.88,10.57
5103,5103-L1,Body Care,1,50.81,13.05
5108,5108-L1,Skincare,1,9.43,2.49
5108,5108-L2,Hair Care,1,33.14,8.76
5108,5108-L3,Oral Care,1,21.19,5.6
5107,5107-L1,Make-up,1,12.65,3.32
5107,5107-L2,Baby,1,27.75,7.27
5107,5107-L3,Hair Care,1,16.44,4.31
5119,5119-L1,Household,1,37.64,9.84
5126,5126-L1,Personal Care,1,31.85,7.89
5138,5138-L1,Make-up,1,46.56,12.3
5137,5137-L1,Household,1,30.76,8.06
5156,5156-L1,Oral Care,1,13.51,3.35
5156,5156-L2,Body Care,1,34.92,8.65
5155,5155-L1,Household,1,40.38,10.6
5187,5187-L1,Oral Care,1,65.36,18.83
5183,5183-L1,Hair Care,1,23.72,7.39
5183,5183-L2,Body Care,1,62.29,19.41
5176,5176-L1,Hair Care,1,23.35,6.99
5176,5176-L2,Baby,1,24.73,7.41
5174,5174-L1,Personal Care,1,43.87,13.78
5185,5185-L1,Oral Care,1,85.03,26.71
5178,5178-L1,Oral Care,1,67.32,21.21
5189,5189-L1,Hair Care,1,16.35,3.99
5192,5192-L1,Personal Care,1,4.58,1.11
5192,5192-L2,Household,1,5.56,1.35
5190,5190-L1,Baby,1,9.99,2.44
5193,5193-L1,Body Care,1,14.71,3.6
5191,5191-L1,Hair Care,1,12.64,3.07
5218,5218-L1,Make-up,1,14.0,4.16
5207,5207-L1,Make-up,1,16.74,4.72
5206,5206-L1,Personal Care,1,11.1,3.28
5220,5220-L1,Make-up,1,14.22,4.24
5209,5209-L1,Hair Care,1,9.87,2.91
5210,5210-L1,Baby,1,14.42,4.3
5227,5227-L1,Skincare,1,12.02,3.9
5224,5224-L1,Household,1,9.3,3.01
5228,5228-L1,Skincare,1,11.64,3.77
5229,5229-L1,Make-up,1,10.25,3.07
5223,5223-L1,Make-up,1,10.03,3.24
5221,5221-L1,Household,1,9.35,2.93
5300,5300-L1,Hair Care,1,37.57,16.87
5249,5249-L1,Oral Care,1,28.85,12.98
5238,5238-L1,Body Care,1,28.38,12.45
5252,5252-L1,Personal Care,1,24.03,10.49
5266,5266-L1,Hair Care,1,8.65,3.89
5266,5266-L2,Skincare,1,13.74,6.19
5305,5305-L1,Hair Care,1,29.68,13.24
5315,5315-L1,Skincare,1,67.58,21.21
5316,5316-L1,Personal Care,1,10.87,3.38
5316,5316-L2,Oral Care,1,62.25,19.38
5320,5320-L1,Household,1,55.33,16.6
5317,5317-L1,Skincare,1,51.9,16.26
5321,5321-L1,Skincare,1,65.68,20.55
5324,5324-L1,Skincare,1,65.61,20.43
5346,5346-L1,Household,1,1.68,0.38
5346,5346-L2,Make-up,1,4.32,0.99
